created_at;id;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;geo;lang;user_id_str;conversation_id;conversation_id_str;media_url_https;media_type;username
Thu May 25 07:15:15 +0000 2023;1661632000225333200;1661632000225333251;""Terima kasih, kita berharap kehadiran saudara di Padepokan Garuda Yaksa, Hambalang," kata Prabowo disambut teriakan 'Prabowo Presiden' dari para relawan.#SemuaDukungPrabowo #IkutPakde Prabowo Subianto";0;1;0;0;;in;1598275455278551041;1661631925315055600;1661631925315055616;"";"";Muhamma48288841
Thu May 25 07:15:19 +0000 2023;1661632018608976000;1661632018608975873;"@langitan99 Hallo pak  @Pak_JK , anda ini mantan presiden. Ndak malu apaa dgn orang biasa seperti Pak Liem...";0;0;0;0;;in;209645338;1661527686295212000;1661527686295212039;"";"";dafid_f
Thu May 25 07:15:04 +0000 2023;1661631956730380300;1661631956730380288;"@Dennysiregar7 Kalau calon presiden di agung2 kan buzzer, apalagi buzzer cebong Rp laknatullah, wah bakal kacau lagi republik ini, akan terpecah lagi masyarakat, karena buzzer yg modal hidup fitnah utk cari makan, bakalau suram nasib Indonesia kedepannya, sama dg rezim plongo.";0;1;0;0;;in;1396163362967343105;1661555485064204300;1661555485064204288;"";"";KotoDefrianto
Thu May 25 07:14:57 +0000 2023;1661631928003625000;1661631928003624961;"Solo - Ketua Umum Partai Gerindra Prabowo Subianto mengaku kaget mendapat dukungan dari relawan Gibran dan Jokowi se-Jawa Tengah dan Jawa Timur sebagai calon presiden (capres) 2024.#SemuaDukungPrabowo #IkutPakde Prabowo Subianto";0;1;0;0;;in;1598275455278551041;1661631925315055600;1661631925315055616;"";"";Muhamma48288841
Thu May 25 07:15:56 +0000 2023;1661632172980334600;1661632172980334592;"@prabawananda @DPR_RI @puanmaharani_ri @jokowi @KejaksaanRI Kayaknya disengaja, karena RUU itu udah ditandatangani Presiden dan sudah diserahkan k DPR oleh Pak Mahfud MD. Apa yg disampaikan Bu Puan hanya akal2lan DPR agar RUU itu tak disahkan";0;1;1;1;;in;1614470115210457090;1661626951042465800;1661626951042465792;"";"";0x6ab0nku
Thu May 25 07:16:09 +0000 2023;1661632229183983600;1661632229183983622;"Bakal calon presiden RI dari partai Nasdem, pak Anies Baswedan memberikan apresiasi kepada masyarakat Bangka Belitung yang terus bersatu dalam keberagaman.\n#ItsTimeRestorasiIndonesia\n#NasdemNo5\n#AniesPresidenku https://t.co/lTO5AKDzOC";0;0;0;0;;in;1597662180907704320;1661632229183983600;1661632229183983622;"https://pbs.twimg.com/media/Fw9NtK-aYAAJpbm.jpg";"photo";Sutriisno__
Thu May 25 07:15:43 +0000 2023;1661632120895438800;1661632120895438848;"@damiri_dav15928 @aniesbaswedan Lah kadrun yg suka caci maki presiden yg notabene pemimpin Negara gimana? Kalo cuma kritik gk apalah mengkritik juga harus cerdas gk asal jeplak caci maki seenak udel";0;0;0;0;;in;1421836043695779841;1661615129165955000;1661615129165955072;"";"";Arthamilli2111
Thu May 25 07:12:11 +0000 2023;1661631228234309600;1661631228234309632;"@panca66 Kikmano tindak lanjutnya kasus Newmont kok diem2 bae nyaris tak terdengar,apa nunggu Insya Allah Anies 2024 menjadi Presiden RI";0;0;0;0;;in;1395713255637585923;1661493964359504000;1661493964359503873;"";"";Budionotaslim3
Thu May 25 07:11:20 +0000 2023;1661631016241594400;1661631016241594368;"@tvOneNews Munafik nya d mana klo sy pengen presiden terbaik, terintelek &amp; terhormat.. suka bokep kelas presiden itu sama sekali downgrade mbah !! @SujiwoTejo1";0;0;0;0;;in;1183152720342962176;1661576972760404000;1661576972760403970;"";"";RomyLestari
Thu May 25 07:13:22 +0000 2023;1661631527070101500;1661631527070101504;"@kegblgnunfaedh Perusahaan yg Nyari kandidat, banyak banget kriterianya dah kaya spek pegawai presiden. A sampe z. Mo nyari kerja dah kaya nyari belahan jiwa, insecure duluan.";0;0;0;0;;in;1122919280540913664;1661618113627168800;1661618113627168770;"";"";lifefuckinggood
Thu May 25 07:12:29 +0000 2023;1661631305153642500;1661631305153642496;"@zoelfick Sgt memalukan, mau jd presiden tp lemah &amp; parah mengintepretasi sesuatu..\nCukup pendukung kadrun dki aja yg dibodohi jgn seluruh negeri...";0;0;0;0;;in;1412068768587522050;1661545520270307300;1661545520270307328;"";"";AFRIZAL28025338
Thu May 25 07:11:10 +0000 2023;1661630973577154600;1661630973577154560;"@end877113 Ahok ndak bisa jadi presiden om.";0;0;0;0;;in;1435422710629232641;1661617552395759600;1661617552395759616;"";"";acta_non_verba8
Thu May 25 07:14:32 +0000 2023;1661631821019517000;1661631821019516928;"Bakal calon presiden dari partai Nasdem, pak Anies Baswedan menyebut masyarakat Babel teladan kemajemukan dalam persatuan.\n#ItsTimeRestorasiIndonesia\n#NasdemNo5\n#AniesPresidenku https://t.co/Zl3NpMHjMt";0;0;0;0;;in;1607213250072174592;1661631821019517000;1661631821019516928;"https://pbs.twimg.com/media/Fw9NVb8aEAc3Zu8.jpg";"photo";Dittakismiyanti
Thu May 25 07:13:38 +0000 2023;1661631596146065400;1661631596146065408;"@moonareas Skuy";0;0;0;1;;in;1448989027630075904;1661630687974412300;1661630687974412288;"";"";jangancapek
Thu May 25 07:13:18 +0000 2023;1661631512121606100;1661631512121606145;"@prabawananda Lho kok malah ngomongin diri sendiri...??? \nYakin gak mau jadi presiden.... 😂";0;0;0;0;;in;1449046642074607622;1661236048196952000;1661236048196952077;"";"";rm_wiyono2
Thu May 25 07:11:43 +0000 2023;1661631110902845400;1661631110902845445;"@Aryprasetyo85 Maju terus Pak Anies, the next Presiden,!!!";0;0;0;0;;in;1572990750505463809;1661601014649360400;1661601014649360385;"";"";PJumadi3
Thu May 25 07:13:47 +0000 2023;1661631633198567400;1661631633198567425;"@detikcom Blunder atau ketidakmampuan Presiden selalu saja ditutupi atau dibersihkan entah oleh Buzzer ataupun melalui kekuasaan itu sendiri";0;0;0;0;;in;62510319;1661336239910572000;1661336239910572032;"";"";MFAlfath
Thu May 25 07:10:04 +0000 2023;1661630698187559000;1661630698187558914;"PKB dan Golkar mengatakan masih belum ada titik temu terkait kepastian koalisi inti dan calon wakil presiden yang akan mendampingi bakal calon presiden Prabowo Subianto.  https://t.co/NFN45NYiiM";0;0;0;0;;in;68930552;1661630698187559000;1661630698187558914;"";"";mediaindonesia
Thu May 25 07:10:00 +0000 2023;1661630679187325000;1661630679187324928;"Badan intelijen Ukraina secara terbuka mengakui ingin membunuh Presiden Rusia Vladimir Putin\n\n#SINDOnews #news\nhttps://t.co/5e01BurvKT";0;0;0;0;;in;231355136;1661630679187325000;1661630679187324928;"";"";SINDOnews
Thu May 25 07:10:31 +0000 2023;1661630810737504300;1661630810737504257;"Prabowo Subianto menjadi sosok calon presiden (capres) 2024 yang dipilih oleh orang yang puas maupun tidak puas\n\n#SemuaDukungPrabowo\n#SayaSetyoko";0;1;0;0;;in;4513069644;1661630767259340800;1661630767259340800;"";"";LubisDarlina
Thu May 25 07:10:32 +0000 2023;1661630813031780400;1661630813031780352;"atas kinerja pemerintahan Presiden Joko Widodo (Jokowi)-Wakil Presiden Ma'ruf Amin.\n\n#SemuaDukungPrabowo\n#SayaSetyoko";0;1;0;0;;in;4513069644;1661630767259340800;1661630767259340800;"";"";LubisDarlina
Thu May 25 07:10:26 +0000 2023;1661630788935487500;1661630788935487488;"@DokterTifa saya bersama ARB.....\n\nkandidat presiden yang selalu menempati posisi buncit di tiap survey https://t.co/iL47ZRbtcF";0;1;0;3;;in;1624676567317381120;1661618866827714600;1661618866827714561;"https://pbs.twimg.com/media/Fw9MKsYaEAAYsLO.jpg";"photo";hope__56
Thu May 25 07:10:43 +0000 2023;1661630860356128800;1661630860356128769;"@prabowo bukan plastik, bukan polesan, bukan pencitraan.\nKoruptor ketar ketir jika @papabowo2024 terpilih sebagai Presiden.";0;0;0;0;;in;147198181;1661630860356128800;1661630860356128769;"";"";gea_asa
Tue May 23 22:19:53 +0000 2023;1661134884625334300;1661134884625334272;"Pak Prabowo itu memang tidak pandai pencitraan,baik dalam memproduksi narasi sensasi yang berakselarasi apalagi selfie. Ya,prabowo apa adanya saja,dan itu yang bikin rakyat makin suka saat ini.\n\nRakyat sudah cerdas kok.makanya dukung Prabowo\n\n#prabowo https://t.co/qQMD9680ow";7;37;48;118;;in;1462319970184929284;1661134884625334300;1661134884625334272;"https://pbs.twimg.com/ext_tw_video_thumb/1661134830523027457/pu/img/zwq2NwOxDUun2_B6.jpg";"photo";Ahwal08
Thu May 25 07:10:33 +0000 2023;1661630817565827000;1661630817565827074;"Direktur Riset SMRC Deni Irvani memjelaskan, sebanyak 81,7% publik merasa puas atau sangat puas pada kinerja Presiden Jokowi.\n\n#SemuaDukungPrabowo\n#SayaSetyoko";0;1;0;0;;in;4513069644;1661630767259340800;1661630767259340800;"";"";LubisDarlina
Thu May 25 07:10:34 +0000 2023;1661630822703825000;1661630822703824897;"Sementara dari 17,3% publik yang kurang atau tidak puas pada kinerja Presiden Jokowi, 39% memilih Anies, 35% Prabowo, 16% Ganjar, 3% Airlangga, dan tidak jawab 7%.\n\n#SemuaDukungPrabowo\n#SayaSetyoko";0;1;0;0;;in;4513069644;1661630767259340800;1661630767259340800;"";"";LubisDarlina
Thu May 25 07:09:03 +0000 2023;1661630439487049700;1661630439487049729;"@tanyakanrl Tapi kalo dari biomassa sih emang bisa-bisa aja Nder, beberapa ada yang emang punya kandungan antioksidan. Cuma yaaa kalo yang acid abies kaya jeruk kan mending buat es yh drpd korosif nnt di kulit";0;0;0;0;;in;1448989027630075904;1661621885279555600;1661621885279555585;"";"";jangancapek
Thu May 25 07:10:23 +0000 2023;1661630777606668300;1661630777606668288;"Ketua Umum Projo Budi Arie Setiadi merespons dukungan 15 organ relawan Presiden Jokowi kepada Prabowo Subianto pada Pilpres 2024 .\n\n#SemuaDukungPrabowo\n#SayaSetyoko";0;1;0;0;;in;4513069644;1661630767259340800;1661630767259340800;"";"";LubisDarlina
Thu May 25 07:09:49 +0000 2023;1661630635931496400;1661630635931496448;"@KakekHalal Masak org punya penyakit gagal paham atau bahasa anak sekolah SD tak paham bisa nyalon jd presiden?\nMau d bw kmn negeri ini...";0;0;0;0;;in;1412068768587522050;1661624891131707400;1661624891131707394;"";"";AFRIZAL28025338
Thu May 25 07:07:52 +0000 2023;1661630141645328400;1661630141645328384;"@maleyintani @KakekHalal Banyak ikan dicuri cina di Natuna, kalau dia presiden tidak hanya ikan, tanah, tambang semua akan dirampok cina";0;0;0;0;;in;1490516005441138689;1661562931363057700;1661562931363057666;"";"";Fardi093968381
Thu May 25 07:06:20 +0000 2023;1661629758441160700;1661629758441160704;"@tanyakanrl Ya ada, kan pas selingkuh mah bucin juga WKWKWKWKKWWK";0;0;0;0;;in;1448989027630075904;1661624405771038700;1661624405771038720;"";"";jangancapek
Thu May 25 07:08:53 +0000 2023;1661630398663884800;1661630398663884801;"Partai Gerindra mengeklaim lebih percaya dengan Presiden Joko Widodo daripada Ketua Umum PDI-P Megawati Soekarnoputri. Pasalnya Megawati disebut kerap membohongi Prabowo terkait Pemilihan Presiden.\nhttps://t.co/uUrydnizbC";0;0;0;0;;in;373848200;1661630398663884800;1661630398663884801;"";"";triwahyuutama15
Thu May 25 07:08:59 +0000 2023;1661630424370786300;1661630424370786305;"@MprAldo Ada masa nya jabatan opung  tk bisa menolong opung dari kesalahan besar..2024 gantian presiden..";0;0;0;0;;in;1368211175998058500;1661342620776554500;1661342620776554498;"";"";LeoChan74549916
Thu May 25 07:07:49 +0000 2023;1661630132778586000;1661630132778586112;"Presiden @jokowi menerima kunjungan kenegaraan Presiden Republik Islam Iran, Seyyed Ebrahim Raisi di Istana Kepresidenan Bogor, Provinsi Jawa Barat. Usai menandatangani buku tamu kenegaraan, Presiden Jokowi mengajak Presiden Seyyed Ibrahim Raisi melakukan penanaman pohon. https://t.co/p68rSsD1lg";0;0;0;1;;in;986831030190424064;1661630132778586000;1661630132778586112;"https://pbs.twimg.com/media/Fw9LweXaIAEhtb6.jpg";"photo";artyunie76
Thu May 25 07:08:01 +0000 2023;1661630181029838800;1661630181029838848;"@CNNIndonesia Mantab Pak. Saya Yakin bapak akan menjadi Presiden 2024. Karena bapak memegang teguh prinsip membela kemerdekaan segala bangsa. Rela tuan rumah Pildun dicabut, demi kebebasan suatu bangsa. Yang jelas suara PA 212 akan ke Bapak. Ditambah ada Bang Pange, pecinta bola milih bapak jg";0;0;0;0;;in;1308679577351397377;1661564997422715000;1661564997422714880;"";"";Miniongoldlane
Thu May 25 07:07:45 +0000 2023;1661630115170906000;1661630115170906112;"@Putri96960977 presiden soeharto memimpin selama kurleb 32 tahun justru negeri ini aman dari makhluk² yg mau mengadu domba dn memecah belah bangsanya sendiri, juga bisa menumpas bahaya laten PeKaI";0;0;0;1;;in;1476206195815763969;1661355911443808300;1661355911443808257;"";"";BANGIPANG23165
Thu May 25 07:06:55 +0000 2023;1661629904646180900;1661629904646180865;"@ch_chotimah2 Hahaha.. Lu nyindir presiden null 😁";0;0;0;0;;in;782173629429616640;1661350855659118600;1661350855659118594;"";"";jeff_ikhlas
Thu May 25 07:07:28 +0000 2023;1661630043687362600;1661630043687362560;"@aniesbaswedan Wes pak, jok direken atine wong sinting kuwi, dibayar muk nggawe misuh-misuh tok, nggilani.. Jok direken pak, ngkok lak senteng dewe..!! \n\nSampeyan Jujur pak, suaraku dan pilihanku kagem sampeyan.. Insya Allah Presiden RI 2024.";0;1;0;2;;in;1027941483159023616;1661615129165955000;1661615129165955072;"";"";gikbajolijo
Thu May 25 07:07:41 +0000 2023;1661630098657906700;1661630098657906700;"Kejadian ini juga dulu gua tertawakan, bisa² nya datang ke rumah duka untuk berkampanye.\nPrabowo sang raja tegas, dia akan melakukan apa saja untuk berkuasa dan menyelamatkan harta² Cendana.\nCendana akan berkuasa lagi kalo dia jadi presiden.\n#JanganSalahPilihPemimpin https://t.co/Y4jnkeZfYL";0;0;4;6;;in;1463720993176784901;1661630098657906700;1661630098657906700;"https://pbs.twimg.com/ext_tw_video_thumb/1661630038599667712/pu/img/E5JiZNUqtUEnSZre.jpg";"photo";_____theDEVIL
Thu May 25 07:07:40 +0000 2023;1661630095352795100;1661630095352795136;"Statmen dungu super tolol dan buta huruf, mega itu ninggalin utang 1.300 Triliun…SBY juga satu2nya presiden yang melunasi utang IMF";0;0;1;1;;in;938290267001704449;1661630095352795100;1661630095352795136;"";"";ekojhones77
Thu May 25 07:06:44 +0000 2023;1661629857045033000;1661629857045032961;"@Dr_AzmanIbrahim presiden pas kenal hang x yb 🤣🤣";0;0;0;0;;in;1240465898;1661519233019433000;1661519233019432961;"";"";shahwsl
Thu May 25 07:08:46 +0000 2023;1661630369400250400;1661630369400250369;"@RandomWorldWar Min, jadi inget lagi. Dari kapan pengen nanya ttg mobil presiden yg anti peluru itu mananya yg anti peluru body? Kaca juga? Apa sama ban2 nya sekalian.";0;0;0;0;;in;1554463423488212994;1661537411866964000;1661537411866963968;"";"";quindecime
Thu May 25 07:07:29 +0000 2023;1661630048204628000;1661630048204627973;"@Quvvatt @Trending_Issue Ini pencmaran nama baik karena ditujukan ke personal gak si? "Bapak lu" itu kan personal. Kalau "presiden" cuman title.\nYg kaya gini bisa dipenjarain gak si?";0;0;1;1;;in;310916336;1661571291315585000;1661571291315585024;"";"";catanisme
Thu May 25 07:08:14 +0000 2023;1661630234830180400;1661630234830180354;"@petruspasaribuu @aniesbaswedan 😂😂😂😅😅😅\nGak nyambung, begini ngeri kalo jadi jubir presiden perubahan....";0;0;0;0;;in;1449046642074607622;1660944511042998300;1660944511042998273;"";"";rm_wiyono2
Thu May 25 07:06:58 +0000 2023;1661629919137509400;1661629919137509377;"@ajengcute16__ @AgusYudhoyono lbh pantas jd presiden,Krn darah keturunan presiden mengalir dibadannya,tdk boleh anak presiden dijdkan wapres,turun level,sungguh penghinaan bagi dirinya,berjuanglah jd presiden,jgn mau jd no 2";0;0;0;0;;in;1603640306670350336;1661286460534796300;1661286460534796288;"";"";abang85652543
Thu May 25 07:08:50 +0000 2023;1661630385678332000;1661630385678331905;"KSP @Dr_Moeldoko Beberkan Keberanian Jokowi di G7\nIndonesia  berkomitmen mengejar target emisi karbon atau .NZE hingga tahun 2060 atau lebih cepat. Sangking berkomitmennya, Indonesia melalui Presiden Jokowi mengubah kenaikan target emisi dengan upaya sendiri.\n#MoeldokoPenjagaNKRI https://t.co/C9UET6No1r";0;0;0;0;;in;1400064204262895619;1661630385678332000;1661630385678331905;"https://pbs.twimg.com/ext_tw_video_thumb/1661630292174733312/pu/img/gM2ijnwU8p9Cpnn2.jpg";"photo";Penangsang_
Thu May 25 07:08:35 +0000 2023;1661630324198219800;1661630324198219776;"Tugas Kepresidenan juga memungkinkan Bapak Presiden Joko Widodo @jokowi  (jangan)(terlalu)FOKUS KEMENANGAN Pilpres 2024. https://t.co/a35VnD8ewq";0;0;0;0;;in;1163720666220118016;1625306245895954400;1625306245895954432;"https://pbs.twimg.com/ext_tw_video_thumb/1661630280317411329/pu/img/a_ijrSRkY_1imcl6.jpg";"photo";ru8ymarch
Thu May 25 07:08:21 +0000 2023;1661630266178424800;1661630266178424832;"@IniJalanKami yang perintahkan ya atasan dia Polisi. nah, Polisi atas perintah pemerintah pastinya. karena pemerintah adalah komando tertinggi. udah ketemu. atas perintah presiden pastinya.";0;0;0;1;;in;1408385121628033024;1661404344900780000;1661404344900780033;"";"";StealthBlackkk
Wed May 24 13:49:52 +0000 2023;1661368921428226000;1661368921428226048;"@hendraM78273441 Masalahnya.. angka 2.700 triliun itu adalah PENAMBAHAN utang dari SBY sendiri, bukan akumulasi beberapa presiden pendahulu. 🤣";3;14;0;8;;in;1274590242645798913;1661244420946292700;1661244420946292736;"";"";Trending_Issue
Thu May 25 07:08:28 +0000 2023;1661630295387558000;1661630295387557888;"@hattoricoin @pengarang_sajak semuannya bayaran, jgn didengar, kalau dikasih umpan yg lebih gede oleh timses Anies, mereka akan balik menyerang tuannya..tapi itu bukan cara2 Mr. next presiden Anies";0;0;0;0;;in;1660924900196904963;1661341703410942000;1661341703410941952;"";"";Cobra_asia2024
Thu May 25 07:05:16 +0000 2023;1661629488067932200;1661629488067932161;"Relawan Prabowo (Repro) menggelar silaturahmi dan deklarasi dukungan kepada Menteri Pertahanan RI Prabowo Subianto untuk menjadi presiden RI 2024.\n\n#SemuaDukungPrabowo\n#SayaSetyoko";0;1;0;0;;in;4513069644;1661629485836533800;1661629485836533761;"";"";LubisDarlina
Thu May 25 07:03:11 +0000 2023;1661628963855429600;1661628963855429635;"@amaliaabdullah @ainunnajib Yang belum ditiru daerah lain dan perlu ditiru dari pak Anies, soal ekspor, DKI ekspor beras ke Arab Saudi. BUMD DKI makin berjaya ada harapan kalo beliau jadi presiden maka BUMN akan semakin berjaya juga";0;0;0;0;;in;1017775501;1660069011714101200;1660069011714101249;"";"";wangkyberdikari
Thu May 25 07:05:23 +0000 2023;1661629520032706600;1661629520032706561;"@PASPusat Kata kat Presiden sendiri ka? \n\nhttps://t.co/vIx8XZwFjc";0;0;1;5;;in;275462876;1661629051780620300;1661629051780620289;"";"";bumilangit
Thu May 25 07:05:18 +0000 2023;1661629498855682000;1661629498855682048;"@Optimis346661 @msaid_didu @aniesbaswedan Ma'af, pak Anies bukan presiden. Kebijakannya bukan skala nasional yg dikritisi pak Said Didu. Please mikir!";0;1;0;0;;in;963896616;1661625563994542000;1661625563994542080;"";"";AgusFew
Thu May 25 07:02:47 +0000 2023;1661628864072913000;1661628864072912896;"@Lembayung071 @aniesbaswedan Emang gue pikirin...yg penting anies presiden";0;3;0;0;;in;558248966;1661615129165955000;1661615129165955072;"";"";AHaeffy
Thu May 25 07:04:00 +0000 2023;1661629171817398300;1661629171817398274;"@aagunawan_ @gloriahermawan Wak wakwak\n\nCc @henrysubiakto";0;0;0;0;;in;185897268;1661537566380933000;1661537566380933120;"";"";dgLewa2011
Thu May 25 07:02:58 +0000 2023;1661628909941829600;1661628909941829632;"membuat Prabowo Subianto menjadi calon paling ideal sebagai Presiden Republik Indonesia tahun 2024 #MengharumkanBangsa #IkutPakde Prabowo Subianto";0;1;0;0;;in;1614608539875684353;1661628346940412000;1661628346940411905;"";"";soffyajkt
Thu May 25 07:05:25 +0000 2023;1661629526676492300;1661629526676492288;"@DS_yantie @achmadfauzi_wy Calon gub Jatim. Lalu naik jadi presiden (kalo viral)";0;0;0;0;;in;1589040860842188800;1660935803529470000;1660935803529469962;"";"";algebra2005
Thu May 25 07:03:35 +0000 2023;1661629066443907000;1661629066443907072;"Bukti2 dan eviden sangat banyak bahwa DPR dan Presiden senyatanya TIDAK PERNAH bekerja untuk rakyat.\n#RevolusiHancurkanOligarki \n#RevolusiHancurkanOligarki";0;0;1;0;;in;1627278235351523328;1661629066443907000;1661629066443907072;"";"";InvasiTKAChina
Thu May 25 07:03:16 +0000 2023;1661628985397346300;1661628985397346304;"@PutraErlangga95 Same energy, insyaallah Pak Anies Presiden 2024";0;0;0;0;;in;251012938;1661395508181753900;1661395508181753857;"";"";saya_rya
Thu May 25 07:03:25 +0000 2023;1661629021753598000;1661629021753597953;"@kompascom Mengkoreksi &amp; membandingkan pek struktur Presiden Jokowi gak pake data &amp; fakta, sedang dia sendiri bukannya bangun struktur malah merusak struktur yang ada  gak punya prestasi sbaiknya diem";0;0;0;0;;in;774908607200501760;1659902734425018400;1659902734425018369;"";"";Nanasuk71417547
Thu May 25 07:04:22 +0000 2023;1661629264612196400;1661629264612196353;"Mungkin judulnya akan lebih menarik netizen; PRESIDEN TUKANG NGIBUL\nPasti banyak yang komentari dah...\nGak percaya Googling aja "presiden tukang ngibul" muncul dah siapa yang dimaksud https://t.co/MLP3KHenGe";0;0;0;0;;in;1603748029471035393;1661629264612196400;1661629264612196353;"https://pbs.twimg.com/media/Fw9LAmKaAAMmGBc.jpg";"photo";ahsanmusthafa1
Thu May 25 05:44:27 +0000 2023;1661609151234191400;1661609151234191360;"@InvasiTKAChina Begitu kesimpulan siap bahwa DPR tidak mampu, referendum untuk melengserkan presiden dilaksanakan oleh rakyat. \nSebagian besar Rakyat ingin Jokowi lengser\n#RevolusiHancurkanOligarki \n#RevolusiHancurkanOligarki";1;0;3;2;;in;1647301174503297025;1661607814933143600;1661607814933143552;"";"";TrioKw3kkw3k__
Thu May 25 07:05:28 +0000 2023;1661629538366025700;1661629538366025728;"untuk memastikan kemenangan Pak Prabowo menjadi Presiden dan Gerindra menguasai 120 kursi parlemen," katanya.\n\n#SemuaDukungPrabowo\n#SayaSetyoko";0;1;0;0;;in;4513069644;1661629485836533800;1661629485836533761;"";"";LubisDarlina
Thu May 25 05:35:38 +0000 2023;1661606933483364400;1661606933483364357;"CAPRES TUKANG NGIBUL\n\nKesalahan FATAL jika menyerang Jokowi lewat pembangunan jalan atau infrastruktur. Rakyat Indonesia sudah tahu dan bisa merasakan pembangunan infrastruktur yg begitu masif di era Jokowi ketimbang SBY.\n\nTapi kalau soal membuat album lagu rakyat baru percaya… https://t.co/SJnyl5cW2v";5;73;62;186;;in;2156465923;1661606933483364400;1661606933483364357;"https://pbs.twimg.com/media/Fw82sWbakAIhctc.jpg";"photo";yusuf_dumdum
Thu May 25 07:05:15 +0000 2023;1661629485836533800;1661629485836533761;"Relawan di Sultra Deklarasi Dukung Prabowo Jadi Presiden 2024\n\n#SemuaDukungPrabowo\n#SayaSetyoko";0;1;0;0;;in;4513069644;1661629485836533800;1661629485836533761;"";"";LubisDarlina
Thu May 25 07:05:21 +0000 2023;1661629512243892200;1661629512243892225;""Prabowo Subianto presiden! Indonesia kuat, rakyat merdeka!," seru para relawan.\n\n#SemuaDukungPrabowo\n#SayaSetyoko";0;1;0;0;;in;4513069644;1661629485836533800;1661629485836533761;"";"";LubisDarlina
Thu May 25 07:05:40 +0000 2023;1661629588626342000;1661629588626341889;"Penganugerahan Tanda Kehormatan Bintang Yudha Dharma Utama kepada Prabowo ini didasari oleh Keputusan Presiden Republik Indonesia Nomor 13/Tk/Tahun 2022. #MengharumkanBangsa #IkutPakde Prabowo Subianto";0;1;0;0;;in;1614608539875684353;1661629532326203400;1661629532326203392;"";"";soffyajkt
Thu May 25 07:05:33 +0000 2023;1661629559744385000;1661629559744385029;"Presiden gue nih ... https://t.co/ZomtaTjtf2";0;0;1;6;;in;1197213380525707264;1661629559744385000;1661629559744385029;"https://pbs.twimg.com/ext_tw_video_thumb/1661629467612299264/pu/img/4UoG4tGJ_HLkj-Iv.jpg";"photo";bentangnegeri
Thu May 25 07:05:14 +0000 2023;1661629482598563800;1661629482598563840;"@fastpced Rent aj gampang";0;0;0;0;;in;1448989027630075904;1661593064631328800;1661593064631328768;"";"";jangancapek
Thu May 25 07:03:43 +0000 2023;1661629098194780200;1661629098194780161;"@geloraco Kalau hanya 1-2 juta beds jumlah sah suara pemilih presiden Dan DPR  nasih BSA so terima aka,  tapi kalau sampe 15 juta APA bukan KPUnya yang perlu dipertanyakan?";0;0;0;0;;in;454634962;1661362219358244900;1661362219358244864;"";"";Sunanta88
Thu May 25 04:31:04 +0000 2023;1661590685324308500;1661590685324308480;"Ketum Projo: Pak Jokowi Masih Upayakan Duet Ganjar dan Prabowo https://t.co/WaYPTQGJdz";4;25;16;40;;in;71436318;1661590685324308500;1661590685324308480;"";"";KompasTV
Thu May 25 07:01:23 +0000 2023;1661628510124019700;1661628510124019713;"@TerunaPertiwi Masa harus ijin sih ketemuan kayak gini. Namanya juga Presiden ketemu sama Menteri andalan gitu lhoh.. 🫶";0;1;1;2;;in;1219890224936783874;1661625292178468900;1661625292178468865;"";"";NyaiiBubu
Thu May 25 07:00:01 +0000 2023;1661628166308495400;1661628166308495365;"Wakil Presiden (Wapres) K.H. Ma’ruf Amin mengaku enggan dipilih kembali dan menyebut bahwa dia sudah berusia 81 tahun. Ma'ruf memilih memberikan jalan kepada generasi muda.\n\nhttps://t.co/7YCiuZKslb";0;0;0;0;;in;1115596135287025664;1661628166308495400;1661628166308495365;"";"";tribunnewswiki
Thu May 25 06:59:46 +0000 2023;1661628106413850600;1661628106413850624;"block lalu pilih opsi yang spam.\n\nsusil susil, ex presiden luuuu???? https://t.co/YQ8b12ggHP";0;0;0;1;;in;148632630;1661628106413850600;1661628106413850624;"https://pbs.twimg.com/media/Fw9J9AQaIAEmjvf.jpg";"photo";acipanser
Thu May 25 05:03:42 +0000 2023;1661598895888277500;1661598895888277506;"PS dan GP diminta bersatu, oleh Jokowi. Disatukan, artinya hanya untuk melawan Anies.  Ini tirainya terlalu tipis, sehingga yg terbaca adalah betapa kuatnya Anies Baswedan";11;100;69;259;;in;30201110;1661598895888277500;1661598895888277506;"";"";alisyarief
Thu May 25 07:01:28 +0000 2023;1661628531129061400;1661628531129061379;"@benuaandin @NMS__ampel @TukangMu @yaniarsim Kan anda tau sendiri diakan lg nyalonin presiden mba..maka wajar netizen ngulik ngulik😂😂";0;1;1;1;;in;1244557516538707968;1661509907903021000;1661509907903021059;"";"";hendryfaiz309
Thu May 25 06:59:52 +0000 2023;1661628128966635500;1661628128966635520;"@DokterTifa Mantap bu dokter,\nInsya Allah Pak Anies Presiden 2024";0;0;0;7;;in;1572965961275437056;1661618866827714600;1661618866827714561;"";"";MuflyAhmad2
Thu May 25 07:01:02 +0000 2023;1661628425101262800;1661628425101262849;"Maka tak heran saat ini Pak Bowo merupakan figur yang ditunggu masyarakat untuk menjadi Presiden Republik Indonesia. #MengharumkanBangsa #IkutPakde Prabowo Subianto";0;1;0;0;;in;1614608539875684353;1661628346940412000;1661628346940411905;"";"";soffyajkt
