rating,review
5,"produk ok, cuma ukurannya mousenya ternyata besar gak sebanding dgn laptop saya yg kecil, tapi its ok lah"
5,mantap
5,jos
5,keyboard logitech mk120 barang sesuai .memang logitech awet makasih
5,lumayan bagus sesuai harga
5,Produk sesuai deskripsi
1,mousenya sangat tidak rekomended. patah2 ngelag ga cocok buat main game. ga responsif. terpaksa beli mouse yg lain. kalo keyboardnya ga ada masalah
5,Mantap
5,"kualitas bagus,sempat kirain rusak krn tdk ad/tdk nyala lampu optiknya,tapi pas konek ke komp berfungsi dgn baik.."
5,"kualitas bagus, berfungsi dengan baik"
5,yak sudah sampai
5,top and recommended.
4,"barang sesuai tp blm di pake, mudah2an ga ada masalah.
cuma kecewa sama kurir, biasa barang sampe paling lama 3 hari, ini sampe 8 hari baru sampe..."
5,pembelian ke 2 ok lah
5,"Barang bagus berfungsi dengan baik, saler ramah, pengiriman cepat, mantap"
5,barang bagus
5,Mantap.... sesuai ekspektasi....
5,Sudah berfungsi dengan baik
5,"Welkom to Gam, aim tanpa batas"
5,barang ok. packing aman
5,bagus. alusan. berfungsi langsung. tanpa setting2. mantabs pol
5,sesuai
5,"packing rapi, seller fast respon barang cepat sampai, kualitas bagus, recommended seller"
5,"mantaappp..packing nya super rapi dan aman,kualitas produk sangat bagus"
5,"Pas ditangan, ringan, pengiriman cepat, sesuai deskripsi"
5,performanya optimal
3,kok tidak ada kartu garansi y ?
5,Kualitasnya bagus
5,"mouse berfungsi normal, thx ya"
5,Belum dicoba tapi udah yakinlah pasti bagus.
5,"Barang kualitas bagus, bekerja dengan baik, dapet batre juga. kirim cepat pake Gojek.. Terima kasih seller, kurir, dan Tokped"
5,"paketan sudah sampai, terima kasih ya sesuai dengan keinginan saya"
5,"pengiriman cepat, kwalitas barang ori.. ukurannya cukup nyaman dipakai dengan tangan saya yg besar"
4,oke barang sampai dengan aman
5,"Barang bagus, diterima dengan baik, pengiriman cepat👍🏻"
5,model keren. lembut nyaman. size pas utk tablet. langsung online dgn tablet android tanpa masalah. model juga stylish. sayang warnanya byk yg kosong. packing dan pengirim... 
5,produk sesuai deskripsi
5,keren sekali klik gk bersuara keren abis logitech nih bos beli dong 😁
5,barangnya oke kurirnya yang tidak oke lelet
5,barangnya oke kurirnya yang tidak oke lelet
5,good
5,joss
5,mantuuuul
5,"Penyambungan ke leptopnya cepet banget, gak pake ribet. Body nya ringan."
5,"Mantap Barangnya, Kualitas Barang tidak perlu diragukan. Packagingnya juga aman, bubble wrapnya sampai 2 lapis. Servicenya juga mantap, cepat di proses dan sampai tanpa k... "
5,paket sampai dan bagus... berfungsi normal
5,performanya bagus
5,"Sesuai pesanan, sudah dicoba dan berfungsi normal. semoga Awet.
terimakasih"
5,Sat set sat set kerjanya. Mantep.
5,Suaranya bagus mantap buat gaming udah akurat
5,"pengiriman dan packaging mantap, respon seller oke, kualitas barang mantappppp polll"
5,mouse logitech emang paling tahan lama dan enak dipakai. beli dengan harga sale puas bgt. semoga kedepannya ada flash sale lagi.
5,mouse logitech emang paling tahan lama dan enak dipakai. beli dengan harga sale puas bgt. semoga kedepannya ada flash sale lagi.
5,"barang sesuai, silent click, warnanya cute"
5,top! produk ori. berfungsi dgn baik. pengiriman cepat dan rapi
5,"Awalnya bingung kok di kardus warna mousenya hitam, tapi produk di dalamnya warna yang saya pesan sudah sesuai. Untuk produknya sesuai tapi sayangnya baterai di dalamnya... "
5,"sersornya cukup responsif, cuma tombol scroolnya agak keras dibanding mouse logitect tipe lain. semoga saja awet terutama tombol klik kirinya yg sering cepat error"
5,"barang diterima dgn baik, kondisi baik sesuai deskripsi. packing aman. terima kasih banyak🙏"
5,Mantap. barang original.
5,kualitas barang sangat bagus dan sesuai. terima kasih semoga awet
5,good.rekomendasi
5,oke
5,"barang ori, ok pokoknya"
5,"kualitas bagus,sesuai harapan..,pengemasan dan pengiriman ok.mantap lah"
5,"packing aman dan cepat, dilengkapi box. produk sesuai deskripsi dan berfungsi dgn baik. tks seller."
5,mantap barang berfungsi dengan baik & ngak ada kendala
5,Barang mantap abis 👍 cocok buat yg pengen keyboard silence
5,"barang bagus, lumayan enak sampai saat ini."
5,mantab
5,"Kualitas okay, pengiriman cepat"
5,"maaaaaaaannnnnnnnnttttttaaaaaaapppppp,,,, faaaaaaaassssssssttttttttt reeeeeeeessssssssspppppppppooooonnnnnnnnn,,,,, reeeeeeeeeeeeecccccccccooooooommmmmmmmeeeeeeeeennnnnnn... "
5,mantap
5,"kualitas tidak diragukan, mouse logitech original"
5,"Pesanan cepat sampai, produk berkualitas, nyaman dipakai"
5,desain minimalis..so happy..admin respon baik..packing oke. tiba...dibuka langsung udah ada baterai 2 .sesuai ekspektasi.
5,Barang berfungsi dengan baik.. kualitas nya baik
5,Barang berfungsi dengan baik.. kualitas nya baik
5,Pemakaian sebulan lebih masih mantap jos
5,Brg sesuai pesanan. Enak dipakai.
5,Brg sesuai pesanan. Enak dipakai.
5,sehari sampai ..barang oke . diterima aman  langsung dipake..tks
5,"Nyaman buat ngetik, empuk, benar benar silent"
5,"mantap, selalu puas dgn barang nya Logitech"
3,Pemgiriman lamaaaa
5,barang sampe dengan cepat. original. semoga awet
5,"cukup unik shape nya. katanya sih lebih enak di tangan. so far agak pegel, masih mencoba adjusting shape / format holding the mouse new shape"
4,Barang berfungsi dengan baik. Cuma 4 bintang karena ternyata kurang nyaman di tangan saya. Mungkin cuma pendapat pribadi aja. Thank you.
5,Barang sampai dengan baik. Perfecto!
5,"pesanan sesuai, packing ok. semoga awet. trims."
5,good job
5,goodjob
5,"Thanks,, barang sudah sampai,, packing good aman,, barang sesuai,,"
5,panik di awal 🤭
5,bagus
5,"nyaman di tangan, tombolnya ok. worth utk harga segini.. admin ramah dan fast respon. sempat bingung cara koneksinya wkt awal2, tp dibantu sm admin akhirnya bisa... makas... "
5,berfungsi dg baik
5,"Dari kasih 3 bintang karena agak kurang respon nya,saya rubah jadi 5 karena ternyata salah pake mouse pad nya,
Emang logitech ini gapernah ngecewain dr jaman dia produksi... "
5,"Bagus, responsif"
5,"Kualitas bagus, dpt harga promo juga 👍
Ukurannya oke buat yang biasa pake mouse gaming"
5,Siippp Mantapp Kilat
5,"Spikernya jernih banget suaranya & kencang.. dipacking dg baik, sampai cpt dirmhku. Terima kasih banyak seller & kurirnya.. sakses terus ya"
5,Selalu memuaskan dengan kualitas logitech
5,"Barang berfungsi dengan baik dan lancar.
Seller komunikatif"
5,barang sudah sampai gan. thanks gan
5,"Kualitas mantap, sempet rusak tapi bisa klaim garansi dan diganti baru, good job!"
5,enaklah
5,real pict dan berfungsi.. kemasannya luar biasaaaaa
5,Pengemasan cepat. Thankyou
5,Pengemasan cepat. Thankyou
5,Pengemasan cepat. Thankyou
5,Pengemasanny cukup lama. Packing aman.
5,Pengemasanny cukup lama. Packing aman.
5,Pengemasanny cukup lama. Packing aman.
5,samapai sejauh ini sesuai dengan harapan
5,"Mousenya bagus & canggih, selalu pake produk Logitech dan langganan di Toko ini, cuman PRnya pengirimannya lama, mohon diperbaiki lagi ya terima kasih"
5,"Cukup ergonomis, tinggal beli keyboardnya nich!"
3,"mousenya seperti tidak begitu adaptasi dengan baik dengan macOS
bluetooth mouse semakin buruk semakin lama dipakai, sehingga jarak antara dongle dengan mouse harus sedeka... "
5,"Barang Sesuai, Pengiriman Cepat, Malam pesan Besoknya sudah sampai. Thanks"
5,"Barang Sesuai, Pengiriman Cepat, Malam pesan Besoknya sudah sampai. Thanks"
5,"Original, pengepakan aman"
5,Terima Kasih
5,Mantap sesuai kebutuhan
5,Nice
4,"perhaitan lagi  packingnya, harusnya di lapisin dus dulu, bukan hanya buble rap aja"
5,barang sesuai dengan yg diharapkan. Harga murah
5,"mantul ini barangnya, semoga awet"
5,"Service ok, produknya ok"
3,Kadang suka eror2.. Tapi yaudah lah..
5,ok barang bagus semoga tetap bagus👍👍👍
5,bagus tp msh berisik 😂
5,"mantap sesuai sama pesanan barang aman dan bisa di gunakan dengan baik .
gk nyesel beli langsung di official store nya langsung"
5,Barang OK
5,Barang OK
5,"sip, tapi ternyata bukan silent click"
5,Bagus dipakai untuk protabilitas dan kondisi darurat.
5,"produk original, harga bagus, pengiriman super cepat, dan berfungsi baik.
mantul"
5,Jadi pengin mancing
5,Packing rapi dan barang berfungsi dengan baik.
5,baagus
5,"bekerja dengan baik, langsung pake di 3d printer"
5,ok
3,tombol scroll kurang smooth dan perlu diperhatikan mouse ini agak menggantung pada telapak tangan saat dipegang. Jika memerlukan posisi yang tidak menggantung bisa menggu... 
5,"packing mantap, pengiriman oke, bahan mewah banget pas di sentuh, suara jernih"
5,"sesuai deskripsi, diterima dg baik, terima kasih."
5,"Barang sampai tujuan dengan selamat, kualitas bagus cocok banget buat tangan ukuran medium - large"
5,aippp
5,"Sangat recomend utk lv office 
Selalu langganan utk stok di office 
Terima kasih"
5,mantap
4,ok
5,quick respon barang sesuai semoga awet
5,Bening dan detail sampe keliatan pori pori dan kuman di kulit. Mantap
5,"Mantap, proses packing dan pengiriman lumayan cepat. Respon penjual baik dan ramah, harga hemat dan berfungsi dengan baik."
5,"good size,ngga makan tempat"
5,"pengiriman cepat,.rekomended"
5,Berfungsi dgn baik.
5,oke
5,harga paling murah
5,bagus berfubgsi dengan baik . paket juga dikirimkan dengan baik
5,baguss
5,"Ini difoto setelah dipakai 3 hari. Memang hampir tanpa suara klik dan terasa smooth banget. Movementnya stabil. Klik kiri dan kanan responsif, tidak perlu ditekan kuat. S... "
5,sesuai spek baru dicoba satu set. semoga awet semuanya
5,sesuai spek baru dicoba satu set. semoga awet semuanya
5,"tks, pesanan nya sdh smpai dgn selamat & cepat"
5,"keren sih, speaker kecil kaya gini suaranya bisa mantep banget... 
kalo dari depan suara treble yg kedengaran, kalo dari atas suara bass nya yg kedenger (buat speaker kec... "
4,pas dipegang
5,Kualitas Logitech memang ga diragukan lagi. Enak di tangan & ringan. Semoga awet 😄
5,Nice dan bagus qualitas nya
5,"Nice one
Bagus qualitasnya"
5,Semoga awet
5,Harga = kualitas
5,Sudah diterima dengan baik. Terima kasih
5,"Bagus dan berfungsi dengan baik, sayangnya saya salah beli harusnya yang silent"
5,"seller nya responsif, keyboard nya bagus dan konek nya mudah"
5,"Barang sesuai pesanan, mantapp"
5,"packing aman dan rapi.. 
udah di coba berfungsi dengan baik... 
semoga awet..."
5,Nyaman bgt dipakainya
5,hasil bagus tanpa instal-instal
5,Oke
5,mantaaaap.......
5,Mantaappp
5,mantap sesuai pesanan
5,"baru di buka paketnya hari ini kemarin kemarin GK di rumah,pesanannya bener sehari langsung dikirim cuman malam,(buat kurir maaf karena GK di rumah)saat di coba speakerny... "
5,sip
5,keyboard nya keren dan nyaman
5,Pertama kalinya beli Keyboard Bluetooth
5,Ok
5,sesuai pesanan
5,top 🤌
5,bagus
5,"fast respon, pengiriman cepat, amanah"
5,respon penjual cepat. produk original. mantep
5,"keren banget,,warna baru,,,tapi sayang flash sale nya cuma bisa beli 1 doang"
5,"Packing aman
Proses cepat
Barang bagus
Rekomendasi dah"
5,Coin tokped
5,Keren dan ergonomis
5,komplain brg cepat di response dan diganti dgn produk baru..👍
5,"paking aman, barang original, rekomended banget beli toko ini, terpercaya. puas banget"
5,kualitas barang bagus. baterai AA sudah include. so far so good pemakaian >1 bulan
5,"Pengiriman cepat & aman, mouse dan batre bawaan berfungsi dengan baik, warna bagus sesuai foto"
5,okeee mantappppp
5,mantap..............
5,"Saya tidak meragukan kualita mouse Logitech. Ini hadiah untuk anak saya, dan terbukti perangkat ini terkoneksi dan responsif."
5,mouse nyaman dipakai
5,"cocok dan sesuai harapan, dipakai nyaman, mudah dibawa ke mana mana. build quality istimewa.
ga nyesel deh pokoknya"
5,terbaik dan terpercaya
5,👍👍
5,terbaik dan terpercaya
5,terbaik dan terpercaya
5,terbaik dan terpercaya
5,"super comfort mouse. awalnya agak kagok, tapi paling bertahan 5 menit. setelahnya sdh akan terbiasa."
5,bagus banget
1,Penutup batre pada keyboard patah sehingga sering terlepas sendiri. Skrg di kasij double tip biar aman
5,"cepet bgt smpenya.. keren, sesuai deskripsi. makasih ya"
5,"Ringan, akurat, dan mudah dioperasikan. Sudah include baterei. Packaging rapi dan aman. Seller nya fast response. Tks"
5,ok mantap
5,"speaker bagus, worth bgt buat dibeli. kualitasnya beneran bagus dan kerasa spt speaker. ga kek benda lain yg nyala nyala embel ada gaming tp suaranya bau 😋"
5,"Barang nya sudah sampai dengan selamat, packaging nya juga rapih and Aman, semoga bisa berfungsi dengan baik and awettt,,,Request orang kantor soalnya.
Thank you so much... "
5,logitech terbaik
5,"lambat pengirimannya aja,,, mohon di tingkatkan lagi"
5,"Cakep sih ini, bisa juga buat hadiah, keren lah jadi gak kotor aja mejanya"
5,"Ini ternyata dual mode, via bluetooth dan USB dongle, kirai bluetooth doang"
5,"barang sedusi , bagus, kiriman cepat.1 hari sampai."
5,makasih seller! terutama bapak gosend. maaf mapnya ngaco jadi nyasar agak jauh. terima kasih!
5,"Sesuai dengan deksripsi, silent, ringan digunakan"
5,Produk sesuai dengan deskripsi dan foto. Berfungsi dengan baik tampan kendala
5,mantaaap
5,"mantab...
Semua Ok.. suara bass trible keluar semua..
Sukses selalu & Terima kasih"
5,pesanan sudah diterima dengan baik. sudah dicoba dan berfungsi dengan normal. thank youuuu
5,packing aman..cepet sampai nya dan mouse nya berfungsi dg baik
5,packing aman .. barang okeh
5,"bagus, pengiriman tepat waktu dan packaging bagus
semoga awet"
5,"I've been using this mouse for almost 2 months, and it's very comfortable"
5,diterima dengan baik.
3,Saya pesan putih malah datang yang pink
5,luar biasa logitech tidak diragukan lagi coy
5,"keren keren, logitech tida pernah mengecewakan"
5,"audio nya not bad and the design also cool, this is worth a shot"
5,topbgt
5,Mantap. Berfungsi dgn baik👍🏻👍🏻👍🏻
5,"barang sampai dengan aman, berfungsi dengan baik semoga awet"
5,As advertised. Fast delivery. Recommended seller
5,Produk ok bgt. Pengiriman butuh wkt 2 hr saja.
5,"pesanan cepat sampai. respon seller oke.. kualitas sesuai harga, mouse nya enak dipakai dan banyak fiture. thx seller. thx tokped"
5,keren. nyaman digenggam. banyak makro yg bisa disetting melalui aplikasi. ga harus pake usb tapi juga bisa melalui bluetooth.
5,moga awet
5,trims
5,"mouse silent, berfungsi dengan baik. sudah pembelian kedua karena yg pertama rusak, sering jatuh 😂👍🏻"
5,kulitas logitech gk di ragukan
5,"Paket sdh sampai dan sdh dicoba utk kerja   lancar, ringan n terutama ori,  sipp ...thx"
5,Baguuss bangett
5,"Bagus, beli 2, cuma ada 1 yang trouble, mudah2an diganti cepet."
5,bentuknya kecil namun tetap nyaman digunakan oleh saya yg tangannya besar. cocok untuk di kantor yg desk space nya sempit. suaranya silent tidak mengganggu rekan kerja da... 
5,bagus sesuai ekspektasi
5,terimakasih. sesuai deskripsi. belum dicoba semoga aman.
5,Buaaagggusssss....
5,sesuai deskripsi. mantep. cepet.
4,"barang sesuai deskripsi, berfungsi normal, tapi untuk official store dan dilayani tokopedia, packing nya sangat buruk, cuma dibalut bubble wrap 2 lapis."
5,"Produk berfungsi dengan baik, auto detect, sensitivitas baik. Recommended"
5,"Produk sesuai pesan, pengiriman tepat waktu."
5,logitech gak perlu diragukan lagi kualitasnya. proses juga cepet bgt
5,membantu
5,"mouse bagus harga terjangkau. Sensitivity enak, respon enak, wireless, kuat. Pokoknya menurut saya mouse wireless 100k ini best.

Produk diterima sesuai dengan harapan"
5,sudah diterima dengan baik terima kasih
4,tolong di perhatikan lagi packingnya!
5,"barang bagus, cepat sampainya."
5,"sesuai deskripsi, respon cepat, pengiriman cepat"
5,"sesuai deskripsi, respon cepat, pengiriman cepat"
5,produk bekerja dengan baik 👍
5,kualitas sesuai harga
5,Packing sangat rapi dan cepat pengirimannya. Barang sesuai spec.
5,mantabbb
5,bagus bahannya
5,pengiriman cepat & ori
3,"klik kanan kurang responsif, harus ditekan keras.."
5,mantul fast
5,"mantap, recomended"
5,"""Bismillahirohmanirohim
 Assalamualaikum warrohmatullahi wa barokatuh terima kasih untuk seller yang baik hati, perkenankan saya menyampaikan sedikit review bagaimana... "
5,thank you barang sudah diterima
5,mantab sekian kali beli di sini. thanks 👍🏽
5,Barang akurad dan semoga bermanfaat
5,berfungsi dengan baik
5,puas
5,"Kliky, sesuai selera masing2"
5,barang sesuai deskrip 👍
5,keren
5,kecil kayak anuu
5,"keren banget, ringan, silent, warnanya bagus, berfungsi dgn baik, packing rapi, pengiriman cepat, recommended👍👍👍"
5,Mouse nya enak saat dipakai lembut dan presisi scroll nya juga nyaman jempolan deh kalo urusan  perangkat mouseny
5,Works on macbook
5,Thanks
5,"bagus, packaging aman, barang ori.

bentuknya pas di tangan, udah dapet batre"
5,mantap!!! barang normal sesuai deskripsi semoga awet.
5,produknya bagus. terima kasih banyak
5,"barang cakep, sayangnya rawan ama semut suka masuk, kalo lama bs makan karet pelapis"
5,kualitas bagus
5,"Oke.. setelah pengtèsan barangnya bekerja dengan baik dari mouse hingga keyboard. 
Teima kasih kepada pengirim & pihak Logitech semoga barang bekerja dengan awet. Ami... "
5,Terimakasih atas pelayanannya
5,alhamdulillah barang bagus dan ori
5,oke mantap..
5,"Produk berfungsi sangat baikkk dan typing feelnya enak untuk keyboard low profile, bisa dibawa2 juga karena ukuran yang sangat compact.
Seller juga komunikatif dan baik."
5,"Bagus, lancar, ukuran besar pas di tangan 👍👍"
5,👍
5,keren...imut banget...cocok buat anak anak...tp tangan dewasa jg cocok buat dijadikan second mouse agar tdk bosen.
5,produk sesuai. sudah dpt baterai. mudah2an awet. sukses terus.
5,"lega karena packingnya aman. kualitas oke, layanan oke"
5,"lucu, kinerja ok"
5,nice. combo2 tombolnya bener2 memudahkan
4,Barang diterima dalam keadaan baik dan sesuai dengan spesifikasi.
5,"barang sudah sampai, enak dipakai langsung plug and play... klik normal, paling cuman scroll yang harus pelan2 kalau mau presisi, kesenggol dikit langsung aktif...😯

pen... "
5,"Layanan  cepat, barang sesuai pesanan"
5,sesuai deskripsi
5,thanks.....
5,"Barang sudah saya terima, terima kasih"
5,"batre bawaan awet bgt, beli sep 2021, April 2023 baru ganti lagi. di pake kerja 5 hari kerja padahal, keyboard nyaman tombolnya dan lembut. Pemakaian sampe april 2023 ga... "
5,"bagus, mudah digunakan, untuk tipe ini menurut says cocok untuk yang punya telapak tangan yang kecil"
5,barang cepat sampai dan sesuai dengan spesifikasi
5,Terimakasih mimin barang sampai dengan selamat dan berfungsi dengan baik.
5,"mantap, empuk, suara klik teredam, saat meeting bisa tetap bekerja tanpa khawatir bunyi berisik klak-klik"
5,sesuai deskripsi
5,"Barang sudah sampai,  semoga awet"
5,sesuai deskripsi
5,Kualitas barang ok
5,"berfungsi dgn baik.. scroll presisi.. lampu tidak nyala, sama seperti mouse logi yg lain.. 
semoga awet.. thx"
5,"Pengiriman cepat pesan pagi kok sore dah sampai, barang sudah pasti original"
5,selalu puas beli dsini👍👍
5,Keren barangnya bagus mantap betul
5,Mantap
5,Recommended Saler... Bintang 5
5,Ringan dan kualitas baik
5,"kualitas bagus, nyaman buat ngetik"
5,Produk nya OK. Proses dan pengiriman cepat
5,"barang cepat sampai, kualitas oke dan  nyaman dipakai"
5,"Barang dengan kualitas baik, dan performa yang bagus rekomen untuk kamu yang kerja di rumah"
5,"original, pengiriman cepat"
5,Sesuai ekspektasi...
5,"Mantap betul, dapat harga 80an RB. Suka sekali. Terimakasih"
5,"Cantik mouse nya , simpel dan good quality"
5,"barang berfungsi bagus, cuma Minggu kemarin, sudah mulai agak trouble"
5,"benar2 silent click, modelnya sederhana dan mudah dioperasikan."
5,kualitas bagus...Logitech juoss thanks seller
5,mantap gann
5,Kualitas mantap dan murah. Jauh beda sama mouse sebelumnya.
5,cocok dipkai kerja
5,proses lancar dan barang bagus. mouse nya ergonomis.
3,"terlalu ringan dan kursi tidak responsif, sehingga seperti tidak sesuai gerakan kita"
5,"Kualitas bagus, barang original, packing rapih"
5,Bagus
4,baik. cocok dan sdh terbiasa
5,setelah di pairing dgn macbook auto lancar
5,oke udah dipake
5,"packing nya rapih, aman banget, pake bubble wrap dan kardus, rekomended banget, suaranya bagus dan nyaman di telingga"
5,"Packing aman dengan dus dan bubble wrap. Produk original Logitech dan masih segel. Dapat baterai baru dan mouse berfungsi dengan baik. Cocok dengan type B175, dipakainya... "
5,"produk tdk diragukan lg, kualitas sesuai dg yg diinginkan.makasih seller, kurir n tokped"
5,kualitas bagus & barang ori.. recommended untuk harga yang ditawarkan
5,"barang ok, 
cocok jadi official store
thanks"
5,mantap
5,mantap
5,"Bagus, ori, sudah ada baterai. Betul² tinggal plug & play."
5,Sesuai deskripsi
3,untuk keyboard kadang sampe 3 detik ga respon. mouse aman.
5,makasih..
5,berfungsi dengan baik
5,ya sesuai harga
5,"Barang oke, sesuai deskripsi dan langsung include baterai. Pengemasan juga aman, sip."
5,"Ukuran pas, desain bagus utk dipakai, bekerja dgn baik setelah dicoba sebentar. Semoga awet."
5,mantappp
5,"mantap sd deskripsi, recomended, worth it to buy, terima kasih"
5,ok
5,Kualitas baik
5,Kerenn
5,"mantep
produk udah sampai dengan selamat, berfungsi dengan baik"
5,👍
5,"sesuai deskripsi ...,....."
5,barang diterima dengan baik
5,"bagusss, original"
5,sesuai
5,"Superrrrr keren produknya, keren juga fitur nya 🎉"
5,Kualitas tidak perlu diragukan. Pilihan pertama menjadi aksesoris komputer.
5,bagus dan berfungsi dengan baik
5,"fungsi baik, produk nya bagus"
5,"Terima kasih, barang diterima dengan baik, cepat dan berfungsi dengan baik"
5,"performa, data tahan dan kualitasnya bagus."
5,Joss
5,"pengemasan rapih, pengiriman cepat, barang original, berfungsi dengan baik, respon penjual cepat"
5,alhamdulillah barangnya dah sampe dengan selamat
5,Mantap bagus
5,josh
5,barang ori. empuk. tanpa suara. precise bgt deh. kaya yg pas aja pas klik. bisa dipakai nulis sedikit ga terlalu licin jadinya
5,"pengiriman cepat, packing aman, suaranya mantep. recommended"
4,oke lah tapi suaranya kyk kurang kenceng aja si
5,"Berjalan dengan baik.
Recommended!"
5,👍👍👍👍
5,Barang sesuai pesanan dan pengiriman oke 👍 mudah2an awet
5,"Berjalan dengan baik, pengiriman super cepat"
5,"barangnya oke, warna sesuai, packing aman. 
langsung bisa konek ke ipad 10 ga pake lama. makasi seller"
5,"stlah bbrp bulan pke, aman si, bneran silent dan smooth feel touch nya..."
5,barang cepat dikirim dan original
5,Pengiriman cepat dan aman. Kualitas desk mat bagus dan sesuai dengan foto.
5,"Dengan harga yang tergolong terjangkau, kualitas suara yang dihasilkan jernih dan bagus"
5,Nicee
5,bagus
3,masih kerasa click nya
5,Mantab
5,Pengiriman cepat
5,ok
5,Barang diterima dengan baik dan pengiriman cepat terimakasih
5,Pairing gampang. Not bad at all
5,alhamdulillah barang sampai dengan selamat... terima kasih seller
5,"kualitas barang bagus, pengiriman cepat"
5,bagus
5,Lovely as expected. Noise canceling mic-nya works great
5,"pesanan sudah diterima dengan baik, terimakasih"
5,"Kualitas luar biasa, bisa di berbagai macam permukaan, smooth sekali penggunaannya.  bisa di ipad, macbook maupun windows."
4,"order ke 2x produk bagus, respon penjual bagus,, 
kendala di pengiriman ekspedisi kurir lambat hampir 5 hari baru sampe,,"
5,"kirain yg model silent ky yg m331, trnyata yg biasa. y gpp sih. ttp smooth. cuma clicky aja."
5,"mouse ini uda jadi wishlist dari tahun lalu. ahamdulliah bisa kebeli pas lagi sale denagn harga under 100K. thankyouuu

buat kuliatas gausah diragukan lagu bagus dan resp... "
5,Produk bagus g perlu di ragukan lagi pengiriman cepat
5,"produk sesuai, pengiriman cepat, akan lebih baik kalo ada silent mode"
5,"Barangnya oke, rapih packingnya. Recommended deh"
5,"Barang sesuai pesanan, pengiriman cepat, tidak ada cacat produk, berfungsi dengan baik. Thx"
5,mantap nih... murmer mantap
5,mouse ini baru datang setelah mouse touch laptop saya bisa digunakan.
5,"Barang oke, fast response, logitech good"
5,"Satu Kata : SEMPURNA
layak dapat bintang lima

worth it to buy."
5,barang ok.
